TSNE1,TSNE2,TSNE3,class
10.614694,-5.387121,-30.369091,4
1.7436482,-5.780653,-2.210181,5
-11.453469,23.17858,-20.12233,2
9.156706,-18.739618,-0.9858727,4
2.2995517,17.440077,8.190839,9
-7.2006416,-13.66236,7.9244437,9
-26.622131,16.835575,-10.329265,1
-4.8935018,-7.197766,14.447439,8
8.477082,-23.578856,-16.964197,4
14.328961,7.632925,-1.5119715,0
6.514111,8.180287,12.3906975,9
-6.78845,8.854579,9.034547,8
18.513105,-23.373093,5.2971487,4
1.353833,2.72346,23.414087,8
-21.469769,-14.5597105,1.6545027,7
-19.901228,-15.440398,1.5956228,7
19.427572,12.468712,1.6102661,0
-14.4676485,-13.906062,5.484244,7
-8.284102,-5.6844845,25.932411,8
-3.5314856,-0.25595745,23.482225,8
32.42288,-9.905644,-4.1635637,6
36.25855,13.035574,-8.592154,0
2.413932,-15.349936,7.899674,4
-12.866813,0.6286801,16.86162,8
-11.978593,4.422165,23.799803,8
5.5350304,20.166286,-16.693624,2
8.370143,-30.522978,-9.788099,4
-27.816853,-9.494479,6.135771,7
16.322605,-11.690655,-18.54916,6
16.397331,-11.205435,-15.855014,6
6.088769,1.1885928,-19.322367,6
3.3984907,-19.899162,-13.933634,4
-27.697857,-8.926789,-10.375418,7
-30.421112,9.179707,-5.9736047,1
-9.791138,1.7388942,24.833464,8
2.8053267,1.9453332,16.2974,8
5.3835897,23.74742,-11.737862,2
-1.1110356,20.16667,14.7734375,3
9.329194,3.87335,-18.436953,6
12.054289,17.283794,16.585028,3
31.126284,3.4389591,1.0909997,0
22.857136,19.164394,1.9879848,0
-0.7434393,14.711619,11.838818,3
-23.028273,-4.5664077,6.185046,7
11.401135,-11.940927,-21.230425,6
-4.408524,-29.163641,4.0279455,9
-28.84446,-8.101268,6.2945356,7
0.25410804,-24.344278,15.688671,9
-11.6032505,-15.907841,-0.61967826,9
11.588977,-3.2506912,7.74797,5
9.359284,-21.589193,6.2589717,4
3.6990411,14.594994,22.515322,3
3.1564198,30.496096,7.915479,3
14.320608,-6.9418497,-16.00919,6
-22.691973,16.35705,10.521829,1
-13.649618,24.861376,-7.9251556,2
8.092227,14.333554,18.43644,3
-14.317866,-18.106052,11.049489,7
-4.5001197,13.29313,20.690756,3
4.7157125,13.143977,14.20275,3
7.7513103,23.905407,-23.224762,2
27.086006,4.1812415,8.029721,0
7.579267,10.253066,16.245823,3
3.5924127,26.283976,16.547516,3
-4.9228745,-4.275341,24.61464,8
4.297728,-14.52199,-5.976139,4
12.641336,13.682225,21.370638,3
25.790155,-0.13435417,-12.587489,6
11.295599,15.918818,22.841528,3
9.062666,-7.5434422,-1.8564523,5
15.350428,10.6728945,1.0763346,0
-8.169902,22.67174,-11.9582,2
21.606293,4.2904615,1.667334,0
-2.0112443,-18.823233,18.247478,9
34.113773,6.760263,5.1417427,0
-21.712233,-13.011467,6.5518785,7
12.344138,-20.07756,7.155754,4
7.3218527,2.9056332,-18.22206,6
6.415651,-22.888613,25.394106,9
5.18156,12.539141,12.476755,3
9.371847,-2.2967412,3.1218097,5
-23.811506,18.264479,-4.2815247,1
-0.54811144,-14.76042,13.298709,9
16.946432,-8.073501,-23.7122,6
-21.932749,14.627052,-6.4761195,1
-13.069186,-13.214508,-9.025313,4
2.70935,-4.51829,6.594418,5
2.584881,-28.544899,-16.21543,4
7.13032,4.423007,4.7394037,5
16.424124,15.522977,-9.550382,0
8.873063,-2.1565638,9.432032,5
0.9550642,-25.981495,20.854088,9
7.714506,-9.818827,10.580284,5
6.159376,26.050438,-16.964933,2
-21.376423,15.235964,-3.892631,1
-9.933637,24.479595,-1.7275089,2
2.539472,-24.380245,17.820942,9
-19.480663,3.4258301,-15.119466,1
-4.8876934,-22.25439,-0.026822876,9
-6.6275487,-13.808822,4.474007,9
12.35718,-25.937433,-2.10873,4
26.83931,11.748338,1.879405,0
-10.185445,1.8259921,19.279907,8
17.092806,-24.240416,4.410359,4
11.696595,3.9586215,7.288875,5
-8.028589,16.433285,-9.347576,2
-6.0861793,-33.30991,4.934875,9
-8.095618,23.548944,-9.747557,2
-31.40638,10.558357,1.061331,1
-9.170964,18.928232,-3.2941566,2
-26.454523,1.3717453,-2.6724913,1
-25.44712,-6.361886,-7.529497,7
6.1264977,14.461085,19.278345,3
14.314789,-9.002722,-11.402894,6
-7.0848637,-2.3676116,23.501373,8
-9.592879,4.7829366,24.298986,8
10.334506,-19.43182,1.9911343,4
0.52113634,-25.403757,10.923098,9
-23.049627,13.728032,4.9048667,1
-4.3535395,-19.637272,11.096095,9
-10.330715,-4.011245,20.07123,8
9.160041,-1.5058329,-3.1588964,5
-21.708996,-16.63283,20.850119,7
3.2558265,-2.1966262,5.8076982,5
-28.646708,4.4891863,10.034302,1
-21.371939,21.706827,2.9442844,1
-6.801884,8.879434,10.985265,8
6.756584,3.03899,-18.954514,6
4.0879135,-7.663765,-0.203174,5
0.1680238,21.079926,-5.645773,2
9.060625,-30.728025,3.0199726,4
7.157826,-25.024239,-8.690656,4
-29.543642,-18.6109,6.2516465,3
11.778118,26.310764,-16.07043,2
0.30808657,22.545198,24.071377,3
2.2640698,-1.1549418,3.8581417,5
18.540407,-7.0236187,-14.234835,6
-5.336003,2.3824313,27.640203,8
-15.034367,2.6571789,16.90699,8
3.886691,-4.869979,-23.427467,6
-1.7399758,20.474426,-8.448129,2
3.194068,18.319181,19.510647,3
-18.285421,16.716707,13.416464,1
31.909504,3.4005363,2.0200574,0
6.119095,1.1036671,5.7101526,5
-13.2848215,7.6068916,19.27744,8
-9.892802,-16.708033,-11.169253,9
-11.501349,15.517682,-10.943062,2
-11.142923,-17.935314,-0.36291602,9
26.678307,-8.245621,-5.969879,6
-24.682941,-12.296656,12.579968,7
33.473873,6.9671087,8.380978,0
-2.9246936,-11.500676,4.2130694,4
-10.052448,4.7758117,22.199238,8
-25.523363,-9.971586,-0.4770505,7
-29.97468,3.4717736,0.3491271,1
-22.25874,-12.927955,5.228395,7
7.9437776,-30.939621,3.2667975,4
-24.37848,16.119263,14.87528,1
30.67014,3.2567422,0.29167813,0
5.280338,12.210331,23.664618,9
-20.922592,-13.434833,2.8841503,7
-8.305135,26.955671,0.42381883,2
39.76627,7.8062286,-1.0451763,0
24.398657,14.383943,7.3176165,0
-1.1897957,-15.030613,14.862318,9
-24.158829,19.895138,2.050204,1
-24.534208,-6.351252,-8.4179125,7
22.71218,4.088866,10.821004,8
-7.6833835,-16.866158,15.659326,7
-11.30622,-0.63627756,15.0275755,8
15.749012,-33.22111,1.26322,4
-7.596151,-13.383257,2.984661,7
-11.798039,13.886856,-15.909051,2
24.173698,9.890021,0.42046186,0
14.897718,-32.513172,-0.45273986,4
4.189868,-6.335485,-21.348263,6
38.217384,6.695077,-0.110677056,0
-5.2667985,24.866695,12.067333,3
-29.06147,10.094455,7.6827526,1
-17.345951,11.413315,-7.3877535,1
2.552977,9.237063,22.939936,3
11.516481,20.435368,18.846275,3
-4.586361,-17.686014,9.649349,9
27.735317,-7.5541677,-2.5219564,6
-28.188517,-21.003908,10.373586,7
2.6851158,-17.177658,4.7789416,4
-28.225664,7.5959487,9.468465,1
9.325725,7.8443747,26.124897,5
4.0687356,14.780218,13.48277,3
19.765013,14.98888,1.5419338,0
-7.9303803,12.894345,10.608066,8
-22.265131,-4.7281904,-2.0324173,7
4.605576,13.43555,14.066468,3
-2.344827,-26.398293,7.60978,9
17.991032,-11.611753,-11.265513,6
-6.8636284,-24.378181,0.49679896,9
11.199353,9.690793,18.600975,3
-1.2250587,-4.1450686,-5.4053187,5
30.069443,5.540127,-11.187902,0
-5.1996245,18.983864,0.9315425,2
-24.43009,-1.57348,12.920773,7
15.293176,-15.639637,-0.8678679,4
9.034267,-2.8301291,12.891954,5
-27.920311,14.389096,9.766898,1
-24.802107,-3.4808128,1.2565491,7
10.683532,8.309799,7.4276705,5
-6.2106285,10.579224,11.288972,8
14.028362,15.65454,-2.6221995,0
-5.939312,-7.0967093,21.377167,8
-7.312222,0.9221502,-5.9484625,8
-20.48176,7.8784866,5.454907,1
4.843909,-3.6409485,2.6079316,5
14.566747,7.366196,-0.49280262,0
-2.7069693,14.836113,17.578377,3
22.087004,7.848193,0.46611363,0
6.3742566,12.449938,26.73275,3
-21.042046,1.3850552,-14.823084,1
15.662428,-13.583132,0.39438632,4
32.44633,13.555042,6.67281,0
4.5747204,19.261963,16.494596,3
-25.932285,-10.3121605,-5.578767,7
-5.640442,20.785202,-1.8406562,2
-23.386478,-23.497662,19.544998,7
-33.566734,9.255218,-3.0991495,1
-1.3441416,7.273893,13.692114,8
29.228878,0.8022098,9.4194145,0
-26.792585,-6.7945914,2.3277035,7
24.524153,11.098599,4.608597,0
12.819031,-17.131159,6.7631803,4
7.065543,14.342345,18.386833,3
-24.272991,18.94164,-5.2474604,1
-0.9516938,-28.065102,12.729302,9
8.325143,-21.62901,14.776666,8
-18.573282,-17.791092,16.459608,7
-26.06959,-11.139122,2.8981643,7
-18.71976,16.430319,13.09674,1
1.8771484,-17.293648,-7.9609923,4
-5.188115,-25.97503,16.235518,9
-1.4226172,-19.835764,7.220331,9
7.1985765,10.546675,16.691135,3
-26.893053,-23.690485,11.28851,2
-30.304987,12.668768,-5.7718744,1
-24.673018,-2.7857823,12.224547,7
5.640362,-24.652254,23.025831,9
29.502407,19.356863,-4.8383183,0
4.462889,26.162405,-11.742798,2
32.872837,4.9378395,1.0591583,0
13.348751,12.57031,14.862256,3
2.6450515,10.312956,23.896496,3
-22.5381,-11.74081,7.3816004,7
30.566898,-6.1532164,-11.562799,6
5.221803,-24.389235,24.006618,9
1.981819,17.065153,-10.802627,2
5.116035,17.167875,23.264069,3
-2.4009984,20.570189,25.180332,3
-22.917753,-19.436796,14.987449,7
-26.188543,-5.9130726,5.4910517,7
30.208763,0.35586086,-2.647777,0
31.9522,7.8834343,-12.502013,0
-22.715546,-6.009342,2.658578,7
15.149757,1.4707913,20.99949,5
7.4466014,29.561773,-12.104191,2
0.49477664,-24.202093,16.432852,9
10.239339,-2.8417158,24.034517,8
-19.115618,-15.001769,-7.1210756,7
13.111831,-27.107698,2.893941,4
12.331105,-22.723816,-5.16504,4
-12.450191,27.26028,-5.9289284,2
16.054794,-3.3938065,-13.570184,6
15.415114,2.9038239,-16.01215,6
-17.198885,1.7340362,-17.07653,1
-3.235965,-22.886658,19.836832,9
25.87945,-14.007538,-12.67569,6
-15.248127,0.6237307,24.28929,8
-6.235628,22.05009,1.8844327,2
-2.6582136,-16.353144,7.389181,9
30.171385,14.513132,0.20379056,0
-3.400513,-3.48318,26.55784,8
7.987104,10.005923,17.97023,3
-27.780504,5.636863,4.761201,1
-29.29181,6.393192,-3.2894402,1
17.95289,1.0526097,-11.613164,6
1.0983804,17.568392,9.022343,3
12.715547,-0.6235351,8.943777,5
-23.270832,4.031893,2.6648247,1
-24.785362,21.447678,4.791685,1
-27.487597,2.6183164,-1.3128318,1
5.8255134,12.003538,11.342528,3
-16.69082,8.784544,-16.867168,1
-8.976174,20.084122,2.3374674,2
14.03215,12.486046,21.455498,3
19.74518,4.8167458,1.5873697,0
-10.020248,26.412195,1.9012856,2
16.719584,14.454291,-0.044535976,0
-25.79419,2.2853618,1.8887287,1
-1.7951689,20.81927,25.686357,3
7.6228557,-3.5810795,9.902769,5
17.638765,-2.8323565,17.344835,5
-25.696167,-15.713243,-6.004659,7
6.0979176,-24.413643,-20.252598,4
-8.395471,-3.0875218,23.793684,8
-2.7708483,-14.562167,5.668458,9
8.328859,-3.656041,-21.619375,6
1.6860545,-27.010588,15.294386,9
23.331537,-7.651023,-6.5663276,6
-9.648043,-3.6711504,24.405762,8
-0.96005243,17.874716,30.40835,3
27.529663,-14.054748,-8.891256,6
21.320606,-1.4077375,-13.556153,6
-9.699756,-3.095068,2.1552432,8
7.098765,-1.3491224,11.663839,5
-19.29282,19.91042,11.1444845,1
8.262584,-25.647936,6.741005,4
-1.1496447,24.214504,-14.0673065,2
5.033539,-21.50307,-1.3208542,4
-3.5125973,-12.244513,-9.538964,4
8.477501,1.2915074,16.566723,5
-26.041124,2.4314044,4.548898,1
-7.677921,1.460683,-23.091726,1
1.5138708,-18.198315,12.024621,9
32.712868,7.446867,-0.46762684,0
-5.911025,27.29453,-3.3801959,2
7.540891,-21.552305,0.05054785,4
-1.472733,-20.595524,14.301899,9
11.671105,-3.1739738,15.489099,5
-21.346405,-16.150629,16.896448,7
-26.085331,3.0837252,1.3912665,1
-15.108618,5.6201496,11.672484,8
-5.6341653,0.73743016,29.72345,8
5.2255306,-4.926844,5.8051047,5
29.144884,-9.967719,-15.119164,6
-8.195369,-15.917129,5.8744116,9
2.3503208,-2.6887944,29.067905,8
-19.560984,-16.414106,20.575754,7
-21.590673,4.045367,0.6931367,1
-14.126386,-2.9255743,-16.883238,1
4.447826,1.8655025,-27.90386,6
-18.364279,-17.740442,12.063546,7
3.725376,-6.425156,-21.766953,6
9.862009,11.857809,20.98555,3
-2.0858357,24.80899,-12.016727,2
6.0164485,25.929102,-9.730159,2
32.07377,2.915866,5.2763114,0
-6.0485964,-2.0995975,27.277985,8
-7.3673177,-15.252015,-1.7575251,9
10.684154,18.90214,-23.559841,2
13.694541,-5.3255706,18.347942,5
-28.423841,7.08899,-3.0382411,1
33.36705,0.16294299,2.5158281,0
-8.74885,-3.8174896,26.817654,8
-10.133471,3.0915682,-15.9780655,1
2.4622862,-17.921492,-1.6699022,9
10.011727,-1.4287642,12.485601,5
-24.884043,-2.2299032,14.567485,7
-3.023556,-14.906502,4.763948,9
12.4667635,-9.267908,-17.509699,6
-5.7355795,-23.138504,3.563716,9
22.025557,18.35506,3.935872,0
8.317415,-4.8945336,-23.803951,6
-20.412788,2.1120467,-0.407643,1
8.885605,-1.9180865,16.344965,5
0.57207936,-8.099276,-0.81868994,5
-13.143927,7.4336762,5.8863826,8
6.1703887,13.188153,14.251912,3
-10.902856,-3.0489738,15.540418,8
-7.324143,19.883211,-1.8418188,2
2.7016845,0.46875376,-24.481836,6
8.8592615,-8.551363,10.4649935,5
14.681624,19.347187,-4.8810873,0
-23.90986,-10.742303,7.383514,7
1.6794965,-17.134151,2.3392172,4
28.711777,-5.307296,-15.515576,6
-29.200268,5.8715644,-5.7988553,1
12.286294,14.068444,21.591854,3
8.711202,-25.627247,8.001836,4
-22.88174,-11.812564,9.000701,7
9.5873995,13.633326,25.073572,3
-6.9299793,25.376387,-7.274303,2
-5.436647,10.934742,25.767365,3
7.342041,-17.29951,-0.12918772,4
3.4133556,25.135397,-21.170027,2
10.315044,5.079137,13.654944,5
-5.995246,19.367466,-13.497468,2
-24.283178,-3.3142486,2.1913226,7
-22.683592,19.242184,5.7066736,1
-21.87618,-15.486731,4.265951,7
3.6595087,28.347887,-5.0927277,2
5.180852,-3.746601,-21.107788,6
18.922201,-27.406418,-1.1918075,4
-26.615467,19.656761,7.856447,1
-1.8984357,-3.553349,-4.143306,5
-28.370522,-21.469713,-8.627139,7
-11.370261,-6.086453,12.969386,8
5.2965193,-1.8180766,-25.169605,6
36.31625,9.391408,-8.428548,0
-18.857504,9.69461,-11.770993,1
-7.3889117,1.4317608,5.8012195,8
-5.107201,16.471853,-10.993989,2
5.744071,-7.1079016,-6.5272565,5
-32.12236,-12.424399,-5.4994335,7
-23.386688,-18.4349,8.664331,7
13.669125,-7.380819,-20.45139,6
-2.0641787,-10.77829,7.1714706,9
0.94520426,15.793149,18.720387,3
10.928735,-6.2553587,16.669426,5
-11.59429,28.982578,-3.645001,8
17.017801,-13.665961,-1.1716996,4
-1.7780645,19.84987,-19.06025,2
10.114876,-26.29856,2.9185054,4
14.136244,17.387568,-3.2743046,0
-11.958003,-2.6875176,15.229455,8
-7.5934563,12.0755005,5.0053983,8
-3.2986262,26.39316,20.754122,3
16.889498,-24.028133,-1.6607107,4
-1.9833549,-20.670004,5.7331934,9
-1.5012729,27.308273,-7.588435,2
-27.019274,-22.7358,7.288184,7
11.900888,-2.532648,2.3837335,5
-19.306747,3.2331178,3.6635358,8
25.563988,-8.512006,-20.609066,6
2.5628989,23.130602,24.368723,5
6.718728,3.5727885,-22.090574,6
28.46515,16.445147,6.0216455,0
7.054619,1.2327404,22.55281,8
10.970769,-7.568903,-14.693451,6
-22.076591,-16.295824,3.2668254,7
2.068525,14.571127,18.62422,3
22.614395,-9.348478,-4.2309065,6
7.4305143,-30.669939,2.5283093,4
2.9375982,-26.255302,12.336515,9
10.305682,-27.098124,-4.721401,4
18.502157,-13.727613,-17.722366,6
6.536463,6.2988343,-25.626976,6
8.070997,18.850115,18.026398,3
25.527382,8.093185,0.1413033,2
7.453652,-18.26545,-1.3132575,4
-26.155733,7.5573153,11.092238,1
32.8727,5.041284,-7.4740148,0
-27.294521,7.4937034,10.165843,1
15.874494,-14.968908,-2.0090783,4
16.290209,-8.0730295,-25.075249,6
2.773867,25.787062,-7.548917,2
-12.057075,-16.544483,-7.7241974,9
-9.905297,-2.8686259,-19.089275,1
-26.81229,3.848601,7.9134955,1
34.726334,5.676551,7.321469,0
19.839064,-1.9943324,-11.380866,6
0.13883829,16.21769,21.137257,3
-0.027624566,-24.175034,8.391512,9
8.892661,-3.8028076,10.635398,5
13.227745,-6.161847,-22.208624,6
11.685607,-10.349611,5.854863,5
15.168862,-4.9825554,-22.229431,6
4.7994304,-3.1453073,5.5159235,5
-14.228025,-1.4140949,26.070248,8
20.086664,-29.459059,-0.42758456,4
19.189468,-6.4070168,-13.121306,6
8.80967,-22.062859,6.812673,4
-2.1003218,17.63062,21.213598,3
3.6612587,-26.521202,24.30186,9
-23.1711,19.880001,12.892729,1
-7.0760183,13.578848,24.40943,3
6.4278026,-21.550077,-0.34155625,4
-23.397549,20.705036,10.890979,1
-0.6191264,-24.102274,8.51965,9
-21.76288,17.951912,5.9433446,1
-25.59487,-9.673831,-14.11212,7
-24.297047,5.7473187,4.7316337,1
-21.596176,8.714694,7.977182,1
-2.2410636,-17.826656,-0.32555032,9
5.241064,21.429596,23.015486,3
7.708481,-6.770907,-2.9486356,5
11.312843,-24.983002,-0.15145949,4
32.65157,4.7044215,7.2884655,0
-15.14681,-13.287,11.22556,7
8.212709,11.222415,15.664518,3
12.66892,-3.7267084,-24.8258,6
-33.507793,10.717921,2.0845265,1
-21.644249,-14.435172,-12.399905,7
10.164455,0.24826556,10.746357,5
9.575482,-9.25731,7.96933,5
6.949536,22.255075,28.443172,3
1.839565,16.62359,22.97324,3
31.360596,17.610947,-0.7784621,0
-29.253176,11.895528,8.490593,1
7.026261,5.1588993,3.592405,5
-19.790997,-17.681335,10.755623,7
13.759095,1.5086604,19.972996,5
-14.417419,3.857175,16.879787,8
30.31036,-7.2478743,-15.311962,6
7.090668,-5.1928496,-4.901565,5
-28.05316,9.812789,6.924532,1
22.759508,17.412945,3.9104633,0
-3.511992,-15.568771,-12.413416,4
-31.98952,-15.578547,-8.361195,2
3.324031,22.190117,22.864025,3
5.1365943,-21.89395,-1.1916858,4
11.130157,6.6425357,-19.729649,6
-22.328033,-17.255444,20.545223,7
1.5264852,-22.891178,8.279618,9
-11.342352,-3.344232,18.43356,8
-25.546991,15.996711,-13.798534,1
1.2670801,-23.516436,-19.295527,8
-0.85933375,-14.59039,0.39336303,4
-12.111351,-22.020023,-10.207627,9
4.5643163,21.689981,-3.9571126,2
-7.0291767,3.9423416,15.366556,8
28.751043,-11.075225,-1.6979893,6
-1.1864806,20.62019,-1.6668658,2
-20.19475,-9.226004,6.1276665,7
21.581789,4.9758205,-2.0746496,0
14.848317,15.408178,-2.1513245,0
24.29655,-9.277935,-6.807867,6
-31.480623,4.5052156,1.3346931,7
8.449859,-8.96302,7.3225923,5
-3.2037337,-3.2771735,26.764284,8
11.76833,-0.3569125,-14.016942,6
20.513342,20.527416,-8.848341,0
7.6314335,-22.830282,18.698036,9
13.514159,12.006942,20.749622,3
-1.1880538,-15.635135,1.1346047,7
-24.460033,13.831526,15.106858,1
4.869767,13.24051,28.126883,3
15.149232,-1.151635,16.699001,5
7.171372,-27.794956,-11.988706,4
9.927791,15.534957,19.754122,3
-0.44185966,16.744417,23.477493,3
13.412494,2.524311,9.735776,5
8.300226,2.7067847,-0.90904886,5
4.521589,-5.192329,-22.705404,6
-5.387903,25.147606,12.9800625,3
20.844814,18.563578,0.85702187,0
-10.679289,22.266476,-2.1708765,2
9.668341,14.27301,17.449575,3
19.233234,-30.381414,3.6265872,4
-9.782898,21.657413,-0.42512116,2
-7.2513595,19.313114,22.799574,3
22.44316,12.546042,-5.5660686,0
3.6650195,-19.32365,14.811254,9
1.5140302,-16.000416,10.375984,9
0.32189095,-14.577892,0.5692374,4
-24.071774,-20.66829,19.662327,7
-9.373807,24.133526,-6.2452683,2
-19.582376,12.2519865,-19.62977,8
4.238943,-19.649572,-1.8006926,4
-28.115904,-5.579419,10.05679,7
25.346247,12.949734,-0.36134785,0
19.475206,-12.552273,-18.959154,6
32.719913,12.45804,-0.3123354,2
-7.5169168,-3.4065812,28.898615,8
9.383202,3.1326096,17.03954,5
-5.3982744,26.587606,-1.27105,2
-12.566026,0.7723291,7.2260118,8
4.243948,-6.8379846,0.0756035,5
-20.138731,-16.16895,16.787464,7
2.7682517,0.829701,25.815838,3
26.458433,20.86539,-5.27201,0
8.920963,-0.16661511,26.642136,8
-5.80269,23.049904,-0.22019184,2
-16.493082,-7.5132174,6.9249134,3
-11.37855,24.950733,0.84500676,2
-7.551904,-1.1854428,20.217293,8
-0.23240153,27.70462,-10.07405,2
6.5466747,1.4548483,9.716269,5
10.209557,-2.832744,9.435853,5
-15.654584,-20.197622,16.919397,7
3.8937712,4.160018,-21.773813,6
10.020813,-16.304184,2.7431533,4
33.046577,3.5463376,2.07375,6
-7.4674873,10.18103,4.6851745,8
7.945367,-17.566294,-8.913921,4
-14.546917,5.329726,19.829277,8
-5.4799,17.47036,-8.819752,2
-24.552292,-16.46333,-8.85855,7
16.028202,-30.815317,-1.4863632,4
6.5161986,-2.7863986,11.898889,5
-9.481521,26.284973,-12.259504,2
33.08315,14.298545,6.118446,0
4.4000854,17.117342,25.76972,3
-7.480439,-10.853099,-17.851343,9
-6.396092,-26.926367,-2.1967611,4
16.096771,-14.891407,-15.647649,6
-22.968332,-9.426386,6.2572103,7
-10.659176,17.888653,-7.1680536,2
5.056569,-5.680836,-6.7333064,5
-17.70048,-3.2672453,-17.333199,6
-20.158792,14.633145,13.083019,1
-26.526918,17.856955,-7.6914487,1
-8.514762,21.868269,2.9756052,2
13.3274975,19.611462,16.632095,3
28.967133,-9.38382,-2.7500322,6
-20.608036,-11.167178,11.421969,7
-4.404098,-5.379885,28.50333,8
-25.936924,-5.567722,-0.54608536,7
24.563183,-13.150579,-4.2528396,6
19.40499,-33.17644,5.7303495,4
-10.565984,-2.090824,21.426943,8
-4.9194546,-23.276722,7.4326844,9
16.410507,-15.585971,-0.80120593,4
-12.789167,-7.6810594,8.693421,8
15.102581,-3.8275878,-10.467151,6
6.17927,10.886828,19.63842,3
-5.008051,4.9202166,16.81479,8
4.0557804,18.02633,6.1849723,3
-24.983974,6.673006,-6.0600033,1
26.72867,12.508331,3.5114298,0
16.175694,-5.535071,-15.498146,6
-4.403024,24.208555,-5.280732,2
-3.5384593,19.691034,-9.851288,2
4.305901,-6.4204597,-3.541103,5
11.010338,-10.895713,-18.181808,6
-5.425601,-28.907045,14.383828,9
16.847935,-1.8603448,8.435061,5
-8.676409,-0.2355967,22.326334,8
-28.544374,5.350249,6.0117183,1
9.211744,-30.219835,-4.6838,4
-19.826603,14.8581705,13.263098,1
-27.133064,-18.161692,-4.624565,7
-9.30939,21.6678,-0.40945092,8
8.575063,-25.609695,5.9347754,4
30.746193,-9.768797,-8.680808,6
-23.166773,21.699183,9.171253,1
-9.827742,-2.0053234,19.940605,8
6.3732166,-29.282877,-2.0386965,4
7.908689,10.15754,10.873874,3
-27.16417,19.870533,-5.7934275,1
2.650203,25.636917,-14.914251,2
1.2636834,0.34314716,27.490475,8
30.915722,15.7473135,-3.2054691,0
-7.922249,9.907055,14.624982,8
13.744223,2.6533628,18.0185,5
5.7711525,-22.869081,16.665861,9
-7.0742874,19.539032,-5.4506683,1
20.17408,-29.601732,-0.4203866,4
-7.5483985,23.773724,-13.930817,2
10.583209,10.494832,-1.7307627,0
32.65052,17.308716,-2.3067186,2
-28.070744,-12.678305,2.977747,7
16.892258,5.7210307,-0.7748231,0
-11.955176,-18.033497,-17.605719,9
15.282794,17.971405,-4.293092,0
-11.230131,23.549372,0.8260661,2
14.492569,7.1383348,14.487312,5
-30.299398,-14.481695,-12.294934,7
19.605665,-2.3975973,-29.156693,6
-28.601664,-23.27008,-7.907394,7
-3.8376923,-18.216959,7.5709496,9
2.4842143,-13.992303,-6.6856503,4
-4.13483,20.206335,-7.1350784,2
4.635916,4.161092,-26.674236,6
-9.5403805,26.27309,-15.290151,2
15.342687,-26.821302,9.87403,4
1.4408745,-17.07192,-7.218795,4
-9.500205,-1.6131971,24.97333,8
13.556313,12.169162,-6.8066053,0
10.26767,-22.018904,-10.122502,4
8.407187,-18.624378,0.7034666,4
6.2777634,-6.690473,3.6913037,5
-10.131841,4.102552,22.18928,8
14.517913,18.016285,-5.510702,0
15.814711,-10.03324,-20.3474,6
-8.170693,-1.4905035,20.758717,8
-2.197257,-28.462671,1.0818152,9
-6.0548673,-2.667383,17.636133,8
13.0013075,6.432496,19.581228,5
25.452904,0.37541348,-10.673818,6
2.448083,-20.555948,13.568597,9
32.45109,5.1769767,2.186114,0
3.9992864,-22.469273,1.8001846,4
-9.75736,-6.706832,19.52717,8
-26.464123,-20.580812,2.3649974,7
-15.596702,-2.205774,-15.391451,1
13.3553,10.784016,16.946712,3
3.6505687,-23.197987,-6.213309,4
16.322199,-4.112433,-8.340409,5
2.5260978,1.365896,16.175026,8
20.974417,15.441731,1.216897,0
-0.8186772,-27.21641,14.412009,9
-29.104633,2.4943504,-7.302785,1
-2.625405,12.856115,29.08724,3
6.797106,20.094656,13.917167,3
23.027489,-5.7006083,-10.077053,6
-0.99559844,-25.352243,-0.15551132,9
-7.0481076,-6.3592725,25.270449,8
-29.52778,-8.356464,-0.040037893,7
-18.40661,-0.53167593,-17.85999,1
26.330317,9.500529,4.816999,0
-1.315825,-8.460228,28.28411,5
-30.639761,-8.196892,0.514507,7
-31.46683,10.37916,-6.3811097,1
-22.075632,-18.129925,16.580742,7
1.1240637,0.6046334,-5.1656094,5
-6.426516,24.476843,-3.1834092,2
-19.246332,-11.879224,7.746454,7
-4.047203,-23.905699,-2.2171767,9
-25.328737,20.869684,-4.071577,1
-14.277777,5.627237,19.393515,8
15.150902,-5.2068467,16.358307,5
3.2835128,23.357296,-3.6674721,2
17.763046,-25.280895,0.37190828,4
-6.6728334,-17.98896,-7.117989,9
15.31521,-27.414288,6.98897,4
-22.132889,-8.916951,2.555186,7
7.9354386,14.806358,-18.394114,2
8.680101,26.482616,-21.438192,2
1.069503,15.356952,21.223959,3
17.314833,-29.606817,4.198371,4
3.69829,-19.188688,14.821259,9
-18.29605,9.471522,-14.489955,1
4.2531867,-21.253798,21.204704,9
3.5918696,27.947664,-15.639146,2
-19.093897,5.630777,-12.600149,1
-22.719898,-10.240626,1.681682,7
5.7410307,-25.484238,20.701885,9
21.106964,-27.005112,0.958744,4
8.838154,-15.894484,-0.82717466,4
-14.349946,17.400507,6.753553,1
19.351103,-0.9420723,-17.734556,6
-22.900772,-26.09802,1.8086993,7
-11.721063,19.55848,-3.8392754,2
-27.964674,-11.225914,-1.2204127,7
-12.310326,2.4982362,17.358755,8
20.546545,1.6488314,16.818447,8
-25.986343,2.007448,-10.877612,1
-5.149496,-20.198193,14.534968,9
-23.866093,-15.102956,4.821058,7
-27.27535,18.63354,10.663181,1
